station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,air_temperature_c,solar_radiation_w_m2
stanley_bridge,2025-08-01 00:00:00+00:00,4.2805,0.0,126.0,18.17147619047619,300.13853503184714
stanley_bridge,2025-08-02 00:00:00+00:00,4.276847222222222,0.0,55.0,17.6475,275.1392405063291
stanley_bridge,2025-08-03 00:00:00+00:00,4.278635416666667,0.0,146.0,20.706319444444443,265.5722222222222
stanley_bridge,2025-08-04 00:00:00+00:00,4.280486111111111,0.0,180.0,20.727416666666667,188.45555555555555
stanley_bridge,2025-08-05 00:00:00+00:00,4.281243055555556,0.0,20.0,17.250333333333334,279.8152777777778
stanley_bridge,2025-08-06 00:00:00+00:00,4.280288194444444,0.0,4.0,16.499541666666666,297.5722222222222
stanley_bridge,2025-08-07 00:00:00+00:00,4.279427083333333,0.0,62.0,18.361847222222224,248.41944444444445
stanley_bridge,2025-08-08 00:00:00+00:00,4.28175,0.0,95.0,20.779611111111112,235.1486111111111
stanley_bridge,2025-08-09 00:00:00+00:00,4.280694444444444,0.0,139.0,22.93477777777778,253.44444444444446
stanley_bridge,2025-08-10 00:00:00+00:00,4.281413194444444,0.0,170.0,23.49897222222222,248.5875
stanley_bridge,2025-08-11 00:00:00+00:00,4.282177083333334,0.0,177.0,25.506763888888887,263.0833333333333
stanley_bridge,2025-08-12 00:00:00+00:00,4.287604166666666,0.0,168.0,27.197819444444445,259.3902777777778
stanley_bridge,2025-08-13 00:00:00+00:00,4.287951388888889,0.0,153.0,26.517305555555556,268.28194444444443
stanley_bridge,2025-08-14 00:00:00+00:00,4.285447916666667,0.4,135.0,23.63876388888889,201.27121001390822
stanley_bridge,2025-08-15 00:00:00+00:00,4.2804166666666665,0.0,51.0,20.075416666666666,288.45416666666665
stanley_bridge,2025-08-16 00:00:00+00:00,4.2745798611111105,0.0,67.0,17.746458333333333,275.40277777777777
stanley_bridge,2025-08-17 00:00:00+00:00,4.275177083333333,3.2,143.0,20.446666666666665,219.74305555555554
stanley_bridge,2025-08-18 00:00:00+00:00,4.274354166666666,9.8,291.0,16.75034722222222,191.1581920903955
stanley_bridge,2025-08-19 00:00:00+00:00,4.274131944444445,0.0,343.0,16.947791666666667,278.9
stanley_bridge,2025-08-20 00:00:00+00:00,4.272107638888889,0.0,3.0,15.757319444444445,278.4513888888889
stanley_bridge,2025-08-21 00:00:00+00:00,4.270788194444445,0.0,91.0,16.723972222222223,253.02646239554318
stanley_bridge,2025-08-22 00:00:00+00:00,4.26996875,0.0,60.0,15.770930555555555,237.73472222222222
stanley_bridge,2025-08-23 00:00:00+00:00,4.264861111111111,0.0,8.0,18.286708333333333,182.75069637883007
stanley_bridge,2025-08-24 00:00:00+00:00,4.267006944444444,0.0,171.0,21.279555555555557,249.00416666666666
stanley_bridge,2025-08-25 00:00:00+00:00,4.268173611111111,0.6000000000000001,167.0,20.70613888888889,93.69583333333334
stanley_bridge,2025-08-26 00:00:00+00:00,4.2675069444444444,0.4,126.0,20.346791666666668,165.20810055865923
stanley_bridge,2025-08-27 00:00:00+00:00,4.264315972222223,0.0,174.0,19.07526388888889,220.2861111111111
stanley_bridge,2025-08-28 00:00:00+00:00,4.258736111111111,0.2,204.0,19.097305555555554,222.04172461752435
stanley_bridge,2025-08-29 00:00:00+00:00,4.2605104166666665,0.0,154.0,18.42325,215.24444444444444
stanley_bridge,2025-08-30 00:00:00+00:00,4.270795138888889,0.0,140.0,17.9135,178.62916666666666
stanley_bridge,2025-08-31 00:00:00+00:00,4.258440972222222,0.0,267.0,17.081861111111113,187.51051893408135
stanley_bridge,2025-09-01 00:00:00+00:00,4.214777777777778,0.0,243.0,15.724333333333334,1.0
