station,timestamp_utc,solar_radiation_w_m2,rain_mm,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,battery_v
tracadie,2025-07-01 00:00:00+00:00,331.8793650793651,0.0,16.415555555555553,21.50904761904762,138.0,22.347285714285714,4.421484126984127
tracadie,2025-07-02 00:00:00+00:00,255.79583333333332,0.0,18.265416666666667,24.550972222222224,146.0,23.65115277777778,4.4052291666666665
tracadie,2025-07-03 00:00:00+00:00,247.86111111111111,0.0,12.8,16.933194444444442,194.0,24.060194444444445,4.393927083333334
tracadie,2025-07-04 00:00:00+00:00,192.32262569832403,14.600000000000001,7.866666666666666,10.66875,171.0,20.177208333333333,4.38040625
tracadie,2025-07-05 00:00:00+00:00,202.2883008356546,0.0,11.781666666666666,15.521666666666667,201.0,18.09936111111111,4.377847222222222
tracadie,2025-07-06 00:00:00+00:00,155.86230876216968,0.2,18.479444444444447,24.83486111111111,115.0,19.97463888888889,4.378263888888889
tracadie,2025-07-07 00:00:00+00:00,91.96666666666667,0.2,12.566666666666666,16.106527777777778,198.0,19.102083333333333,4.362288194444444
tracadie,2025-07-08 00:00:00+00:00,129.375,0.2,13.95638888888889,16.812083333333334,80.0,17.559958333333334,4.366256944444444
tracadie,2025-07-09 00:00:00+00:00,315.5763888888889,0.0,7.675,10.185,14.0,18.45175,4.390996527777777
tracadie,2025-07-10 00:00:00+00:00,199.61805555555554,0.0,9.40013888888889,10.938611111111111,115.0,18.786625,4.395479166666666
tracadie,2025-07-11 00:00:00+00:00,221.75766016713092,0.0,8.958333333333334,11.518611111111111,77.0,19.68323611111111,4.3846284722222215
tracadie,2025-07-12 00:00:00+00:00,312.55,0.0,6.496666666666667,8.401666666666667,167.0,18.481180555555557,4.393232638888889
tracadie,2025-07-13 00:00:00+00:00,261.06666666666666,0.0,11.209999999999999,14.951944444444443,80.0,21.288249999999998,4.393461805555556
tracadie,2025-07-14 00:00:00+00:00,238.27653631284917,0.0,17.859583333333333,23.826944444444447,178.0,22.225722222222224,4.388309027777778
tracadie,2025-07-15 00:00:00+00:00,258.125,0.0,16.318333333333335,22.371805555555557,163.0,23.458083333333335,4.3884895833333335
tracadie,2025-07-16 00:00:00+00:00,277.7013888888889,0.0,11.286666666666665,15.050972222222223,190.0,25.77686111111111,4.390354166666667
tracadie,2025-07-17 00:00:00+00:00,304.525,0.0,19.487916666666667,25.874861111111112,175.0,24.844250000000002,4.3951319444444445
tracadie,2025-07-18 00:00:00+00:00,182.79387186629526,0.0,23.122916666666665,31.142222222222223,160.0,22.72911111111111,4.3920625
tracadie,2025-07-19 00:00:00+00:00,299.84583333333336,0.0,14.760555555555555,19.73902777777778,306.0,21.45863888888889,4.383913194444444
tracadie,2025-07-20 00:00:00+00:00,83.12222222222222,6.4,14.413333333333334,19.173750000000002,192.0,19.55801388888889,4.354576388888889
tracadie,2025-07-21 00:00:00+00:00,102.90182328190744,1.0,18.511805555555554,23.87638888888889,170.0,17.285013888888887,4.358513888888889
tracadie,2025-07-22 00:00:00+00:00,306.9527777777778,0.8,25.583194444444448,33.13833333333333,300.0,17.610208333333333,4.383770833333333
tracadie,2025-07-23 00:00:00+00:00,279.45972222222224,0.0,8.67,11.218333333333334,216.0,19.12013888888889,4.387482638888889
tracadie,2025-07-24 00:00:00+00:00,168.68811188811188,0.0,20.420833333333334,27.997638888888886,161.0,20.727694444444445,4.391743055555555
tracadie,2025-07-25 00:00:00+00:00,174.2183588317107,4.4,21.4125,29.205555555555556,170.0,22.327638888888888,4.38857638888889
tracadie,2025-07-26 00:00:00+00:00,287.52222222222224,1.2000000000000002,18.732083333333335,24.193611111111114,277.0,19.625402777777776,4.362322916666667
tracadie,2025-07-27 00:00:00+00:00,291.2916666666667,0.0,19.6525,26.307916666666667,194.0,20.878305555555553,4.383034722222223
tracadie,2025-07-28 00:00:00+00:00,263.8375,0.0,16.466527777777777,22.02861111111111,191.0,21.303333333333335,4.397749999999999
tracadie,2025-07-29 00:00:00+00:00,261.48333333333335,0.0,14.06138888888889,18.661666666666665,65.0,23.247444444444444,4.409121527777778
tracadie,2025-07-30 00:00:00+00:00,266.15833333333336,0.0,7.705,10.150277777777777,56.0,20.427902777777778,4.409361111111111
tracadie,2025-07-31 00:00:00+00:00,204.60416666666666,3.6,10.263472222222221,13.31,62.0,19.565069444444443,4.399305555555555
tracadie,2025-08-01 00:00:00+00:00,1.0,0.0,6.666666666666667,8.44,69.0,17.604666666666667,4.26825
